band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,moon_sep,sky_bg,zero_point,mag_lim,airmass,zp_band_median,delta_zp_from_band_median,dark_sky_model,sky_excess_mag,sky_flux_ratio_to_model,sky_flux_excess_over_model,is_moonlit,is_cloudyish,is_cloudy_moonlit
y,61045.26545841435,99.23854486474615,-34.52785412652009,64.3525619506836,95.27624118276343,True,64.07189247207079,3198.767822265625,30.576183319091797,21.962921142578125,1.1079884767532349,30.497295379638672,-0.078887939453125,18.6,-3180.167822265625,0.0,-1.0,True,False,False
r,61033.17557027778,45.33110329378452,-24.467198452136603,54.46784591674805,15.186348850365833,False,78.44257131541931,856.2201538085938,32.16348648071289,24.04352569580078,1.2262917757034302,32.17755126953125,0.014064788818359375,21.3,-834.9201538085938,0.0,-1.0,False,False,False
r,61020.19918177083,80.62357568124621,-40.272735001902326,79.99330139160156,56.297268607478856,True,89.67956430830057,1025.97412109375,32.21763610839844,24.488361358642578,1.0152705907821655,32.17755126953125,-0.0400848388671875,21.3,-1004.67412109375,0.0,-1.0,True,False,False
g,61090.06235689815,58.66365721337626,-49.1504614873332,53.410587310791016,2.680620301857034,False,74.7532059284651,465.98193359375,32.23493194580078,24.491321563720703,1.2430245876312256,32.23981475830078,0.0048828125,22.2,-443.78193359375,3.070623451737282e-178,-1.0,False,False,False
y,61049.347018657405,155.8615600268826,-45.15419950587771,74.04415893554688,62.673546051721665,True,48.31939513906785,2038.26416015625,30.43661880493164,21.933591842651367,1.0396302938461304,30.497295379638672,0.06067657470703125,18.6,-2019.66416015625,0.0,-1.0,True,False,False
i,60997.33448903935,101.7305012054357,-47.98068480627717,71.78883361816406,3.26406836346726,False,90.74379820840298,2053.919921875,31.648523330688477,23.57624053955078,1.0524193048477173,31.966468811035156,0.3179454803466797,20.5,-2033.419921875,0.0,-1.0,False,True,False
i,60999.30114993056,57.32406509418433,-23.241828466805654,54.21491241455078,0.12679870372354074,False,132.96267516652694,1846.4722900390625,31.93727684020996,23.090652465820312,1.2302101850509644,31.966468811035156,0.029191970825195312,20.5,-1825.9722900390625,0.0,-1.0,False,False,False
z,61069.114390462964,121.18250137003378,-36.547332296553556,70.01319885253906,80.98332663759552,True,78.18909874907341,3115.5361328125,31.528221130371094,23.013145446777344,1.064026117324829,31.58596897125244,0.057747840881347656,19.6,-3095.9361328125,0.0,-1.0,True,False,False
z,61012.11979953704,72.29756990296177,-48.99829950388292,61.70436096191406,94.67819957450713,True,75.6774253821413,4350.287109375,31.58606719970703,22.597251892089844,1.1354005336761475,31.58596897125244,-9.822845458984375e-05,19.6,-4330.687109375,0.0,-1.0,True,False,False
r,61032.31008606481,131.18989997070332,0.8415139492764722,58.987205505371094,9.860742868322086,False,160.52255909665195,815.1010131835938,32.20707321166992,24.519304275512695,1.1658505201339722,32.17755126953125,-0.029521942138671875,21.3,-793.8010131835938,3.017135e-318,-1.0,False,False,False
z,61030.34010164352,131.29007084750387,5.692131773044861,52.88756561279297,1.7139271653948296,False,147.85323998055824,3161.388671875,31.553939819335938,22.95383071899414,1.2522716522216797,31.58596897125244,0.032029151916503906,19.6,-3141.788671875,0.0,-1.0,False,False,False
i,61042.25749048611,64.02154898346154,-23.721492364806814,37.21946716308594,97.64297087420728,True,56.09053467845609,6896.6533203125,31.969877243041992,23.167938232421875,1.6455724239349365,31.966468811035156,-0.0034084320068359375,20.5,-6876.1533203125,0.0,-1.0,True,False,False
r,60978.02112466435,334.696316462761,9.633555733790923,49.99288558959961,53.26183093516188,True,36.62132147831451,3937.82763671875,32.169761657714844,23.57244110107422,1.3041743040084839,32.17755126953125,0.00778961181640625,21.3,-3916.52763671875,0.0,-1.0,True,False,False
u,61056.19942557871,59.62801319588008,-48.974533856381555,43.72096252441406,6.4706117720906065,False,99.92552452004605,42.24542236328125,30.271713256835938,23.567859649658203,1.4422951936721802,30.217243194580078,-0.054470062255859375,22.0,-20.24542236328125,7.976843189623794e-09,-0.9999999920231568,False,False,False
r,61018.27171728009,69.67961636516807,-30.79601814527631,59.74968719482422,75.75466451409144,True,83.31206516413376,2632.43994140625,32.155303955078125,23.437389373779297,1.1558830738067627,32.17755126953125,0.022247314453125,21.3,-2611.13994140625,0.0,-1.0,True,False,False
r,61019.209722708336,83.31459075389674,-45.26740362280772,74.99111938476562,66.36470474454211,True,85.18777789288755,1457.835693359375,32.205841064453125,24.131628036499023,1.0350146293640137,32.17755126953125,-0.028289794921875,21.3,-1436.535693359375,0.0,-1.0,True,False,False
r,61012.03640070602,27.829849796924883,-42.06756840544842,73.88794708251953,94.39464216814054,True,63.66328942096095,2511.744384765625,31.448436737060547,23.05051040649414,1.0407116413116455,32.17755126953125,0.7291145324707031,21.3,-2490.444384765625,0.0,-1.0,True,True,True
i,61041.07546752315,37.83748019566567,-31.81683207344102,73.75535583496094,91.93383549294728,True,64.52517062603548,3615.15234375,31.973512649536133,23.444705963134766,1.0408546924591064,31.966468811035156,-0.0070438385009765625,20.5,-3594.65234375,0.0,-1.0,True,False,False
r,61025.20557795139,30.211327997221666,-26.139576494423036,39.478599548339844,12.751947612296737,False,134.1561846154274,1345.50390625,32.12879943847656,23.889694213867188,1.5666146278381348,32.17755126953125,0.0487518310546875,21.3,-1324.20390625,0.0,-1.0,False,False,False
g,60998.16551575231,349.00251270979066,-19.707641349622158,37.05459213256836,1.2361499468249881,False,115.84519680223757,762.074462890625,32.1712532043457,24.16098976135254,1.6525318622589111,32.23981475830078,0.06856155395507812,22.2,-739.874462890625,1.1225736496763732e-296,-1.0,False,False,False
i,61042.13133390046,67.03106858786306,-67.65678105741033,52.0606575012207,97.34272621858887,True,97.41957645978553,4337.83203125,31.96847152709961,23.201019287109375,1.2660911083221436,31.966468811035156,-0.002002716064453125,20.5,-4317.33203125,0.0,-1.0,True,False,False
r,60998.22312533565,9.045478445983886,-44.2693296830533,42.3780632019043,1.0778712969907678,False,109.23016930155492,1138.611328125,31.97506332397461,23.758743286132812,1.4792059659957886,32.17755126953125,0.20248794555664062,21.3,-1117.311328125,0.0,-1.0,False,False,False
z,61046.207525763886,116.26686936348311,-69.82101003948647,50.17919158935547,89.60251698927988,True,88.32285949632671,2918.667236328125,31.602787017822266,23.340333938598633,1.3001463413238525,31.58596897125244,-0.01681804656982422,19.6,-2899.067236328125,0.0,-1.0,True,False,False
z,61009.079054155096,44.64759710145542,-17.582295560715345,69.08769226074219,68.87499137415176,True,48.989305907285576,4445.05908203125,31.594650268554688,22.948368072509766,1.0704989433288574,31.58596897125244,-0.008681297302246094,19.6,-4425.45908203125,0.0,-1.0,True,False,False
i,61042.19428708333,111.26977200463534,-63.19287728469494,56.32452392578125,97.48738646573848,True,94.94962139351152,4073.306640625,31.990753173828125,23.536911010742188,1.2005010843276978,31.966468811035156,-0.02428436279296875,20.5,-4052.806640625,0.0,-1.0,True,False,False
z,61009.22050304398,104.77732007009463,-5.727179617981287,54.54380798339844,70.00999478015264,True,104.67960998032102,4028.75634765625,31.61030387878418,23.161645889282227,1.2272714376449585,31.58596897125244,-0.02433490753173828,19.6,-4009.15634765625,0.0,-1.0,True,False,False
i,60994.178490578706,351.6528810858015,-12.319150808264737,35.44050598144531,21.63173567728432,False,167.2280105947228,3404.466552734375,31.941089630126953,23.374662399291992,1.7166566848754883,31.966468811035156,0.025379180908203125,20.5,-3383.966552734375,0.0,-1.0,False,False,False
r,61011.03468237269,321.7852318372312,-65.17166548162963,43.53510665893555,87.56855249900386,True,92.78554602293705,5110.74853515625,32.14801025390625,23.156391143798828,1.4480417966842651,32.17755126953125,0.029541015625,21.3,-5089.44853515625,0.0,-1.0,True,False,False
i,61006.19006693287,40.43787819438645,-11.67534141598721,61.560035705566406,38.14037022290135,False,74.26024161941298,2033.34033203125,31.98912239074707,24.041162490844727,1.1358462572097778,31.966468811035156,-0.022653579711914062,20.5,-2012.84033203125,0.0,-1.0,False,False,False
i,60994.14340984954,8.295995627511203,-41.84852549155027,65.7534408569336,21.993164785152775,False,137.83498224015744,2223.40087890625,31.983394622802734,23.8394775390625,1.095839262008667,31.966468811035156,-0.016925811767578125,20.5,-2202.90087890625,0.0,-1.0,False,False,False
i,61016.30853015046,81.1517841401593,-30.76881283953502,59.87731170654297,91.93688807987452,True,64.04557758158631,4427.685546875,31.964508056640625,23.313140869140625,1.1543967723846436,31.966468811035156,0.00196075439453125,20.5,-4407.185546875,0.0,-1.0,True,False,False
i,60999.097911655095,341.1299297747223,-3.2045127646524354,41.720794677734375,0.17978597392050433,False,106.61997749068192,2636.33447265625,31.94228744506836,23.58078384399414,1.4973007440567017,31.966468811035156,0.024181365966796875,20.5,-2615.83447265625,0.0,-1.0,False,False,False
y,60982.19260386574,35.974647641836704,-55.0557794513021,65.05084991455078,91.6968628900367,True,65.3440050662059,2823.71728515625,30.47222900390625,21.534442901611328,1.1024073362350464,30.497295379638672,0.025066375732421875,18.6,-2805.11728515625,0.0,-1.0,True,False,False
i,60995.18405332176,81.824017045991,-25.885282757864296,62.188690185546875,14.25724986723152,False,102.17693800366432,2719.02734375,31.979551315307617,23.420480728149414,1.1308355331420898,31.966468811035156,-0.013082504272460938,20.5,-2698.52734375,0.0,-1.0,False,False,False
g,60993.09634023148,16.837379599446788,-60.38817266663528,59.98885726928711,31.118239991321172,False,121.59082224674015,656.76904296875,32.229087829589844,24.081789016723633,1.1541497707366943,32.23981475830078,0.0107269287109375,22.2,-634.56904296875,1.4872460101077997e-254,-1.0,False,False,False
y,60982.221324039354,27.645562691433334,-42.134409884426205,67.72294616699219,91.82882462049254,True,51.54431227539786,4334.80078125,30.53011703491211,21.95692253112793,1.0798863172531128,30.497295379638672,-0.0328216552734375,18.6,-4316.20078125,0.0,-1.0,True,False,False
i,61041.271800138886,119.38488371767559,5.209430240913074,53.76904296875,92.76702969808285,True,54.51663026905791,4316.9482421875,31.985279083251953,23.591556549072266,1.2380121946334839,31.966468811035156,-0.018810272216796875,20.5,-4296.4482421875,0.0,-1.0,True,False,False
g,61091.07862179398,59.55810681156011,-49.267552157727636,49.57696533203125,7.461905565026944,False,73.08763681932086,521.1971435546875,32.20918273925781,24.355670928955078,1.3104904890060425,32.23981475830078,0.03063201904296875,22.2,-498.9971435546875,2.5185036124186887e-200,-1.0,False,False,False
i,61027.1212078588,47.75306553707106,-31.56985042584958,79.88654327392578,3.611758882906957,False,121.69807450952366,1502.230224609375,31.98700714111328,24.19863510131836,1.0153881311416626,31.966468811035156,-0.020538330078125,20.5,-1481.730224609375,0.0,-1.0,False,False,False
i,61027.14803049769,43.190046444365976,-31.65268745435293,67.75366973876953,3.478830818429446,False,120.28011955968158,1605.7607421875,31.979106903076172,24.15983772277832,1.0793554782867432,31.966468811035156,-0.012638092041015625,20.5,-1585.2607421875,0.0,-1.0,False,False,False
i,60975.29322648148,103.78945323396827,-25.832055668245058,60.23160171508789,27.085104586957854,False,126.42277398143841,2223.0517578125,30.555774688720703,22.44162940979004,1.152233600616455,31.966468811035156,1.4106941223144531,20.5,-2202.5517578125,0.0,-1.0,False,True,False
g,61002.19119347222,22.146839458833075,-47.16827638299512,56.411739349365234,7.38922201009688,False,82.38870031234876,462.0863342285156,32.223548889160156,24.904529571533203,1.1984926462173462,32.23981475830078,0.016265869140625,22.2,-439.88633422851564,1.1103663927324747e-176,-1.0,False,False,False
u,61029.3255918287,150.011039945493,1.9637514718656806,54.923282623291016,0.2109235319203373,False,118.80965986874614,68.79298400878906,30.370819091796875,23.510629653930664,1.2213059663772583,30.217243194580078,-0.15357589721679688,22.0,-46.79298400878906,1.91781361069569e-19,-1.0,False,False,False
u,61060.31258282407,140.67479057096617,-43.259967462139315,69.1377944946289,2.3878682106255655,False,119.86469201302523,63.326873779296875,30.501110076904297,23.94214630126953,1.0692250728607178,30.217243194580078,-0.28386688232421875,22.0,-41.326873779296875,2.946120379425412e-17,-1.0,False,False,False
r,60997.311342326386,95.83245768616086,-38.144206095166,81.77120208740234,3.353866218144458,False,98.97791937393751,1047.28125,31.839675903320312,23.906410217285156,1.0103015899658203,32.17755126953125,0.3378753662109375,21.3,-1025.98125,0.0,-1.0,False,True,False
i,61042.19146228009,87.17853927202891,-69.30542817266388,50.265804290771484,97.48075859615378,True,98.43331878970324,4415.9072265625,31.9979248046875,23.44266128540039,1.2982500791549683,31.966468811035156,-0.03145599365234375,20.5,-4395.4072265625,0.0,-1.0,True,False,False
i,60975.33547987269,118.79070272743584,-25.796951963538717,60.44473648071289,27.59596405685909,False,123.22153933519908,2836.2978515625,31.33763885498047,23.132047653198242,1.1498064994812012,31.966468811035156,0.6288299560546875,20.5,-2815.7978515625,0.0,-1.0,False,True,False
y,61088.30438244213,196.7281893478247,-45.131127086237626,72.6202621459961,0.02671482348213794,False,107.26665329625847,3553.1884765625,30.56803321838379,22.103971481323242,1.047615885734558,30.497295379638672,-0.07073783874511719,18.6,-3534.5884765625,0.0,-1.0,False,False,False
g,61049.08924068287,9.09278422756277,-43.999329069517444,40.998329162597656,64.81280529541364,False,133.8775935477495,609.9420166015625,32.12924575805664,23.90410041809082,1.518786907196045,32.23981475830078,0.11056900024414062,22.2,-587.7420166015625,8.001904416305064e-236,-1.0,False,False,False
i,61008.076513472224,39.38514124665613,-47.87733981418846,69.1346435546875,58.117598806020176,True,62.17655565110308,2227.017578125,31.981510162353516,23.769222259521484,1.0699502229690552,31.966468811035156,-0.015041351318359375,20.5,-2206.517578125,0.0,-1.0,True,False,False
y,61091.29806991898,180.83805161775956,-7.01345542991404,66.35601043701172,9.151611561034374,False,175.79675192822066,4314.181640625,29.161102294921875,20.657039642333984,1.09088134765625,30.497295379638672,1.3361930847167969,18.6,-4295.581640625,0.0,-1.0,False,True,False
y,61046.27045403935,119.38724147306503,-17.13859753330453,72.59986114501953,89.3317278444253,True,42.360225864393115,2562.218994140625,30.546178817749023,22.481287002563477,1.0472882986068726,30.497295379638672,-0.04888343811035156,18.6,-2543.618994140625,0.0,-1.0,True,False,False
g,61034.26452314815,61.93886786420555,-68.38454908414306,40.14025115966797,24.126490758786765,False,79.26861972014372,700.7517700195312,32.201473236083984,24.511856079101562,1.5463948249816895,32.23981475830078,0.038341522216796875,22.2,-678.5517700195312,3.795700981703489e-272,-1.0,False,False,False
r,61057.33343096065,133.4657481955743,-38.6794965797883,62.30510711669922,2.0984196809963382,False,108.02095977171845,1066.70947265625,32.18592834472656,24.274703979492188,1.127843976020813,32.17755126953125,-0.0083770751953125,21.3,-1045.40947265625,0.0,-1.0,False,False,False
i,61040.20796804398,137.20641970218756,-25.756324287140004,60.10064697265625,84.95566192831933,True,98.00007382843975,2586.6689453125,31.94888687133789,23.525333404541016,1.153429388999939,31.966468811035156,0.017581939697265625,20.5,-2566.1689453125,0.0,-1.0,True,False,False
r,61006.050274733796,339.3326651819721,-25.86236255541595,59.9843864440918,36.844408155418165,True,18.49557342446324,3493.38916015625,32.201568603515625,23.721206665039062,1.153151512145996,32.17755126953125,-0.024017333984375,21.3,-3472.08916015625,0.0,-1.0,True,False,False
